category,product name,location,price,overall rating,number sold,total review,customer rating,customer review,sentiment,emotion
men's fashion,kacamata anti radiasi dewasa fashion pria dan wanita terbaru 98029 - Black,Kota Jakarta Pusat,200000,4.8,1783,1060,5,"Seller ramah, pengiriman cepat. Gak nyangka ternyata paketnya bagus banget dan kacamatanya memang sangat berguna buat orang yang sering pakai hp.????",1,happy
men's fashion,kacamata anti radiasi dewasa fashion pria dan wanita terbaru 98029 - Black,Kota Jakarta Pusat,200000,4.8,1783,1060,5,"barang sesuai deskripsi bagus, murah packing dan lainnya rapi, recommended bgt deh",1,love
men's fashion,kacamata anti radiasi dewasa fashion pria dan wanita terbaru 98029 - Black,Kota Jakarta Pusat,200000,4.8,1783,1060,5,"gak nyesel beli di sini sudah harga terjangkau, kualitas bagus, rekomendit banget deh pokok nya buat beli disini dan juga lengkap lagi. happy belanja di sini.",1,love
men's fashion,kacamata anti radiasi dewasa fashion pria dan wanita terbaru 98029 - Black,Kota Jakarta Pusat,200000,4.8,1783,1060,5,"packing nya rapi bngt.... pengiriman cepat, kurirnya jg ramah ... recommended ??",1,love
men's fashion,"Jaket Sweater Hoodie Zipper Hijau Tosca Pria Wanita - ZIPPER ABU MUDA, M",Bandung,60000,4.7,2576,1237,5,Tebal berkualitas ??. Jaketnya stylish. Keren modelnya.,1,happy
men's fashion,"Jaket Sweater Hoodie Zipper Hijau Tosca Pria Wanita - ZIPPER ABU MUDA, M",Bandung,60000,4.7,2576,1237,5,Ukuran fit dipakai. Nyaman dipakai. Jaketnya stylish. Packaging aman ??. Proses pesanan cepat. Keren modelnya.,1,happy
men's fashion,"Jaket Sweater Hoodie Zipper Hijau Tosca Pria Wanita - ZIPPER ABU MUDA, M",Bandung,60000,4.7,2576,1237,5,Barang sesuai pesanan. Namun utk saya pilih XL agak kegedean. Mungkin lebih tepatnya L.,1,happy
men's fashion,"Jaket Sweater Hoodie Zipper Hijau Tosca Pria Wanita - ZIPPER ABU MUDA, M",Bandung,60000,4.7,2576,1237,5,"produk sesuai deskripsi, sdh diterima aman, tks",1,happy
men's fashion,"Jaket Sweater Hoodie Zipper Hijau Tosca Pria Wanita - ZIPPER ABU MUDA, M",Bandung,60000,4.7,2576,1237,5,terima kasih...brang bagus harga murah cepet lagi cod lagi...siip ????,1,happy
men's fashion,Celana Pendek Surfing Boxer Pantai/ Celana Tidur Pria - RANDOM,Kota Jakarta Selatan,14900,4.8,659,105,5,"Bahan bagus,sesuai pesanan,packing rapi,recommended seller",1,love
men's fashion,Celana Pendek Surfing Boxer Pantai/ Celana Tidur Pria - RANDOM,Kota Jakarta Selatan,14900,4.8,659,105,5,bagus bangettt bahan lumayan teball sukaa padahal murahh tapi kualitas lumayan lahhh tapiii sukaaaa,1,love
men's fashion,Celana Pendek Surfing Boxer Pantai/ Celana Tidur Pria - RANDOM,Kota Jakarta Selatan,14900,4.8,659,105,5,"seller fast respon , barang cepat sampai,packing rapi, barang sdh dicoba sesuai order, nyaman dipake. makasih NoWway????",1,happy
men's fashion,Pants Celana Tidur Panjang Celana Santai Pria Wanita Fit XL Murah - B,Kota Tangerang Selatan,22650,4.9,1906,481,5,"sukaaaa...makanya beli lagi..total udh punya 6 pcs. suami bilang model dan bahan bagus, nyaman dipakai. warnanya oke2. respon penjual mengirimkan barang super cepat.",1,love
men's fashion,Pants Celana Tidur Panjang Celana Santai Pria Wanita Fit XL Murah - B,Kota Tangerang Selatan,22650,4.9,1906,481,5,jujur utk harga segini sudah melebihi ekspektasi saya. nyaman dan jahitan rapi ga ada yg brodol2,1,happy
men's fashion,Pants Celana Tidur Panjang Celana Santai Pria Wanita Fit XL Murah - B,Kota Tangerang Selatan,22650,4.9,1906,481,5,"Jahitannya rapi. Ukuran sesuai. Bahan agak panas tp masih nyaman dipakai, Sesuailah dengan harganya. Trims ya seller...",1,happy
men's fashion,"BAJU TIDUR COWOK DEWASA IMPORT PIYAMA PRIA REMAJA KATUN SET CELANA BIG - 1, XL",Kota Jakarta Utara,118888,4.8,203,84,5,bagus banget bahan nya juga adem ini bakal jadi langganan saya order baju tidur untuk suami ????,1,happy
men's fashion,"BAJU TIDUR COWOK DEWASA IMPORT PIYAMA PRIA REMAJA KATUN SET CELANA BIG - 1, XL",Kota Jakarta Utara,118888,4.8,203,84,5,"harga oke dan bahannya halus + adem di pakai, recommended bgt buat yg lagi cari Piyama..",1,love
men's fashion,"BAJU TIDUR COWOK DEWASA IMPORT PIYAMA PRIA REMAJA KATUN SET CELANA BIG - 1, XL",Kota Jakarta Utara,118888,4.8,203,84,5,"Bahan bagus, kain bisa melebar dan elastis",1,happy
men's fashion,"PIYAMA PRIA DEWASA IMPORT BAJU TIDUR COWOK KAOS SPANDEX SET CELANA - 2, L",Kota Jakarta Utara,108888,5,106,52,5,"peasanan cpt smp, kemasanya rapi, brangnya bagus.",1,happy
men's fashion,"PIYAMA PRIA DEWASA IMPORT BAJU TIDUR COWOK KAOS SPANDEX SET CELANA - 2, L",Kota Jakarta Utara,108888,5,106,52,5,"Bahannya adem, halus, ukuran besar, gambar sesuai. Ngak sempat foto.",1,happy
men's fashion,"PIYAMA PRIA DEWASA IMPORT BAJU TIDUR COWOK KAOS SPANDEX SET CELANA - 2, L",Kota Jakarta Utara,108888,5,106,52,5,"Respon cepat , kemasan rapi , harga murah barang istimewa",1,happy
men's fashion,"baju tidur pria / piyama cowok dewasa aneka motif - kotak 8, XXXL",Kota Jakarta Barat,68000,4.7,981,378,5,"Terima kasih paketnya sudah sampai.. Barangnya bagus banget, sesuai dengan foto, dan muat pakai baju ini.. Senang banget ???????? Ramah orangnya juga ??",1,happy
men's fashion,"baju tidur pria / piyama cowok dewasa aneka motif - kotak 8, XXXL",Kota Jakarta Barat,68000,4.7,981,378,5,"respon cepat, paket nya juga rapi dan dikirim dengan baik, terima kasih ??",1,happy
men's fashion,"baju tidur pria / piyama cowok dewasa aneka motif - kotak 8, XXXL",Kota Jakarta Barat,68000,4.7,981,378,5,"Masya Allah, saya kira bahan nya kaku ternya nya bahannya lembut dan nyaman di pake sama suami, bisa2 langganan nih ,pelayanan nya juga memuaskan pokonya ????",1,happy
men's fashion,"Baju Tidur Pria Lengan Pendek Piyama Pria Lengan Pendek Celana Pendek - STPR-326, L",Kota Tangerang Selatan,67900,4.8,786,253,5,"Bahan nya enak dan adem. Bakal langganan ini kak. Biar motif nya beda dr yg aq pesan, no prob yg penting bahan enak buat tidur dan Harga terjangkau??????????",1,happy
men's fashion,"Baju Tidur Pria Lengan Pendek Piyama Pria Lengan Pendek Celana Pendek - STPR-326, L",Kota Tangerang Selatan,67900,4.8,786,253,5,Seller ramah dan fast response. Packaging rapih dan kualitas kaos ok ?? bakal beli lagi ??,1,love
men's fashion,"Baju Tidur Pria Lengan Pendek Piyama Pria Lengan Pendek Celana Pendek - STPR-326, L",Kota Tangerang Selatan,67900,4.8,786,253,5,"Worth it lah sesuai harganya..fast respon dari penjual, fast shipping juga..recomend..thanks",1,love
men's fashion,"baju tidur pria pp piyama pajamas import dewasa - kotak 1, XXXL",Kota Jakarta Barat,70500,4.7,877,360,5,"mantap proses pengemasan dan pengirimannya cepat, produknya juga nyaman bahannya...",1,happy
men's fashion,"baju tidur pria pp piyama pajamas import dewasa - kotak 1, XXXL",Kota Jakarta Barat,70500,4.7,877,360,5,"barang bagus ,motif nya jg cantik. respond penjual cepat",1,happy
men's fashion,"baju tidur pria pp piyama pajamas import dewasa - kotak 1, XXXL",Kota Jakarta Barat,70500,4.7,877,360,5,-Respon cepat & segera diproses -Pengiriman rapi & cepat -Piyama sesuai & nyaman digunakan -Adminnya ada inisiatif untuk mengirimkan warna piyama yang berbeda -?????,1,happy
men's fashion,"Piyama Pria Dewasa | Baju Tidur Laki laki Dewasa | Bahan katun Satin - Abu-abu, XL",Kota Jakarta Utara,100000,4.8,966,413,5,Cepat amat sampai paketnya.. Bahan satin bagus dan halus. Ramah banget orangnya ????,1,love
men's fashion,"Piyama Pria Dewasa | Baju Tidur Laki laki Dewasa | Bahan katun Satin - Abu-abu, XL",Kota Jakarta Utara,100000,4.8,966,413,5,"repeat order! seller komunikatif, pengiriman cepat, fast response...",1,happy
men's fashion,"Piyama Pria Dewasa | Baju Tidur Laki laki Dewasa | Bahan katun Satin - Abu-abu, XL",Kota Jakarta Utara,100000,4.8,966,413,5,"kainnya adem, lembut, tipis nyaman lah klo buat tidur terimakasih",1,happy
men's fashion,"Baju Tidur Piyama SWAN Pria PP Katun - M, Biru Muda",Kota Jakarta Utara,136900,4.9,850,347,5,"Piyama kualitas ????, seller responsive, prosesnya cepat, pengiriman juga cepat sampainya di Manado. Semoga next order bisa sebagus ini yah. Terima kasih.",1,happy
men's fashion,"Baju Tidur Piyama SWAN Pria PP Katun - M, Biru Muda",Kota Jakarta Utara,136900,4.9,850,347,5,"Bahannya adem,lembut,cocok dipakai dalam ruangan ber-AC dan bisa terhindar dari gigitan nyamuk. Jadi,rencana mau order warna lain lagi.",1,love
men's fashion,"Baju Tidur Piyama SWAN Pria PP Katun - M, Biru Muda",Kota Jakarta Utara,136900,4.9,850,347,5,piyamanya bagus sudah beli ke 2 X harga murah pengiriman cepat seller rekomendasi,1,love
men's fashion,"Kemeja Seragam PDH PDL PNS Formal Pria Lengan Pendek - Putih, M",Kota Jakarta Barat,65000,4.9,500,193,5,"Mantab, pengiriman cepat, bahan tebal tapi tidak panas, jahitan rapi, harga murah.",1,happy
men's fashion,"baju tidur piyama pria bahan kaos IMPORT lengan panjang celana panjang - LD, XXL",Kota Jakarta Utara,89910,4.9,1217,514,5,"Cepat respon, baju tidur yg datang sesuai deskripsi ukuran dan gambar, 3xl. Bahan kaos katun. ????",1,happy
men's fashion,"baju tidur piyama pria bahan kaos IMPORT lengan panjang celana panjang - LD, XXL",Kota Jakarta Utara,89910,4.9,1217,514,5,"kemasan rapi n baju sesuai pesanan serta pengiriman cepat, makasih.",1,happy
men's fashion,Celana santai pendek pria bahan cotton combed 30s harga murah - ATR05,Kota Bekasi,27500,5,72,23,5,"entah sudah berapa kali saya belanja dari frayday, tidak pernah dikecewakan sama sekali. bahan adem dan tahan lama :D",1,happy
men's fashion,Celana santai pendek pria bahan cotton combed 30s harga murah - ATR05,Kota Bekasi,27500,5,72,23,5,"seller bertanggung jawab, bahan celana adem. recommended",1,love
men's fashion,Kaos Kaki Hitam Polos Kerja Pria Premium LAF Project - Hitam,Kota Bandung,9900,4.9,8364,1331,5,"oke banget barang lembut ,anti bakteri barang premium..enak dipake deh..saya udah 2 beli sekali beli 6...murah tapi gak murahan..yakin",1,happy
men's fashion,Kaos Kaki Hitam Polos Kerja Pria Premium LAF Project - Hitam,Kota Bandung,9900,4.9,8364,1331,5,"kali ke 2 pesen kaos kaki disini, bahan bagus dan enak banget dipakai. harga super terjangkau dan pengiriman cepat",1,happy
men's fashion,Kaos Kaki Hitam Polos Kerja Pria Premium LAF Project - Hitam,Kota Bandung,9900,4.9,8364,1331,5,sesuai pesanan. bahan nyaman dipakai.penjual fast respon. packing juga rapiii...,1,happy
men's fashion,Kaos Kaki Motif Skate Oldschool Bebas Pilih Motif,Kota Bandung,8499,4.9,5286,580,5,"Mantaps barang, respon & pengirimannya Harganya juga murah ??",1,happy
men's fashion,Kaos Kaki Motif Skate Oldschool Bebas Pilih Motif,Kota Bandung,8499,4.9,5286,580,5,"Produk sesuai, pengiriman cepat, packing aman, recommended seller????",1,love
men's fashion,Kaos Kaki Motif Skate Oldschool Bebas Pilih Motif,Kota Bandung,8499,4.9,5286,580,5,"Gokil! Harga murah, kualitas oke punya",1,happy
men's fashion,Techdoo Kaos Kaki Ankle All Size 35-45 Kaoskaki Pendek KK01 - Putih,Kota Tangerang,9900,4.7,5070,801,5,"Recommended seller, produk sesuai dengan yang dijelaskan oleh seller. Pengiriman dan respon seller super duper cepat",1,love
men's fashion,Techdoo Kaos Kaki Ankle All Size 35-45 Kaoskaki Pendek KK01 - Putih,Kota Tangerang,9900,4.7,5070,801,5,"nyaman dipakai, halus juga, kerenlah. muat untuk kaki saya yang panjang",1,happy
men's fashion,Techdoo Kaos Kaki Ankle All Size 35-45 Kaoskaki Pendek KK01 - Putih,Kota Tangerang,9900,4.7,5070,801,5,kaget pas dateng ternyata bahannya bagus kualitasnya bagus padahal harganya murah wk,1,happy
men's fashion,KAOS KAKI MUNDO -SOCK STATION-KAOS KAKI PRIA ANKLE SOCK - Hitam,Kota Jakarta Utara,19900,4.9,7387,2113,5,"bisa muat sampai ukuran kaki no 42. suami saya suka, ga tebel ga tipis, nyaman, lembut, Positive",1,happy
men's fashion,KAOS KAKI MUNDO -SOCK STATION-KAOS KAKI PRIA ANKLE SOCK - Hitam,Kota Jakarta Utara,19900,4.9,7387,2113,5,"Mantap, sesuai dengan yang saya pesan. Packing rapih. Pengemasan dan pengiriman cepat.Terima kasih seller.",1,happy
men's fashion,KAOS KAKI MUNDO -SOCK STATION-KAOS KAKI PRIA ANKLE SOCK - Hitam,Kota Jakarta Utara,19900,4.9,7387,2113,5,"packing rapi,barang aman,kwalitas cukup baik,pengiriman cukup cepat,harga sesuai,barang ori,thank u seller,toped dan jasa pengiriman....Positive job??",1,happy
men's fashion,kaos kaki tebal PDL Harpist tentara loreng army - brimob,Kota Jakarta Barat,14900,4.9,3353,437,5,"barang sesuai kualitasnya, pelayanan toko bagus dan responsif",1,happy
men's fashion,kaos kaki tebal PDL Harpist tentara loreng army - brimob,Kota Jakarta Barat,14900,4.9,3353,437,5,Kualitas kaos kakinya bagus dan tebal.,1,happy
men's fashion,kaos kaki tebal PDL Harpist tentara loreng army - brimob,Kota Jakarta Barat,14900,4.9,3353,437,5,"Respon cepat, barang sesuai pesanan.. Bahannya adem. Tebalnya pas!. Packing aman. Recommended..",1,love
men's fashion,Santic Cycling Socks Kaos Kaki Sepeda Bicycle Socks Outdoor - WM0P069 - White,Kota Jakarta Utara,73900,5,720,311,5,seller responsif sekalii...kaos kaki nyaman bgt dipake terima kasih,1,happy
men's fashion,Santic Cycling Socks Kaos Kaki Sepeda Bicycle Socks Outdoor - WM0P069 - White,Kota Jakarta Utara,73900,5,720,311,5,"Sesuai deskripsi & pesanan. Bahan lembut, nyaman dipakai. Sesuai harga.",1,happy
men's fashion,Santic Cycling Socks Kaos Kaki Sepeda Bicycle Socks Outdoor - WM0P069 - White,Kota Jakarta Utara,73900,5,720,311,5,"bahan bagus agak tebal spertinya ga cepet longgar, halus, breathable, panjang. Pengiriman super cepat, penjual sangat komunikatif. smoga barang awet, puas belanja di toko ini. thanks",1,happy
women's fashion,COMFEET - Kaos Kaki Mata Kaki / Ankle Socks Import Quality - White,Kota Jakarta Utara,9500,4.9,7814,847,5,"oke sih ini. bahannya enak buat dipakai. tebal tipisnya jg perfect buat sy, ga ketebelan ga ketipisan",1,happy
women's fashion,COMFEET - Kaos Kaki Mata Kaki / Ankle Socks Import Quality - White,Kota Jakarta Utara,9500,4.9,7814,847,5,Bahannya adem. Tebalnya pas!. Jahitan rapi. Sudah lngganan beli d sini dan selalu repeat order.....recomended seeller.....,1,love
women's fashion,COMFEET - Kaos Kaki Mata Kaki / Ankle Socks Import Quality - White,Kota Jakarta Utara,9500,4.9,7814,847,5,Pengiriman cepat. barang lumayan,1,happy
women's fashion,COMFEET - Kaos Kaki Mata Kaki / Ankle Socks Import Quality - White,Kota Jakarta Utara,9500,4.9,7814,847,5,Bahannya adem Warnanya cantik ?? Tebalnya pas! Jahitan rapi,1,happy
women's fashion,COMFEET - Kaos Kaki Mata Kaki / Ankle Socks Import Quality - White,Kota Jakarta Utara,9500,4.9,7814,847,4,"Barang bagus, sesuai kualitas dan harga. Proses dan respon agak lambat mesti diingatkan dulu",1,happy
women's fashion,COMFEET - Kaos Kaki Mata Kaki / Ankle Socks Import Quality - White,Kota Jakarta Utara,9500,4.9,7814,847,4,Produk bgs packing bgs pengiriman cpt,1,happy
women's fashion,COMFEET - Kaos Kaki Mata Kaki / Ankle Socks Import Quality - White,Kota Jakarta Utara,9500,4.9,7814,847,4,Produknya sesuai gambar,1,happy
women's fashion,COMFEET - Kaos Kaki Mata Kaki / Ankle Socks Import Quality - White,Kota Jakarta Utara,9500,4.9,7814,847,3,"Pengirimannya cepat, barang bagus, tapi ukuran maksimal 27 sepertinya, jadi tidak muat",1,happy
women's fashion,KK023 Kaos Kaki Pendek Japanese Cool Solid Line Wanita - GINGER,Kota Jakarta Barat,6900,4.9,6464,970,5,bahannya enak gak gerah dipakainya.,1,happy
women's fashion,KK023 Kaos Kaki Pendek Japanese Cool Solid Line Wanita - GINGER,Kota Jakarta Barat,6900,4.9,6464,970,5,"beli buat ibu saya, muat sampai ukuran besar. waktu dikomplain ada yg cacat, seller cepet respon &diganti dgn yg baru. terimakasih ??",1,happy
women's fashion,KK023 Kaos Kaki Pendek Japanese Cool Solid Line Wanita - GINGER,Kota Jakarta Barat,6900,4.9,6464,970,5,Puas banget kaos kakinya bagus,1,happy
women's fashion,KK023 Kaos Kaki Pendek Japanese Cool Solid Line Wanita - GINGER,Kota Jakarta Barat,6900,4.9,6464,970,5,Warnanya cantik ?? Bahannya adem Tebalnya pas! Jahitan rapi. Ini keren banget si harga terjangkau kualitasnya oke.. pelayanannya okee,1,love
women's fashion,KK023 Kaos Kaki Pendek Japanese Cool Solid Line Wanita - GINGER,Kota Jakarta Barat,6900,4.9,6464,970,4,"Warna sesuai, ada karet di bagian belakang spy kaos kaki tdk mudah lepas ????",1,happy
women's fashion,KK023 Kaos Kaki Pendek Japanese Cool Solid Line Wanita - GINGER,Kota Jakarta Barat,6900,4.9,6464,970,4,sesuai pesanan trmksi.,1,happy
women's fashion,KK023 Kaos Kaki Pendek Japanese Cool Solid Line Wanita - GINGER,Kota Jakarta Barat,6900,4.9,6464,970,4,warna kaoskaki sesuai pesanan,1,happy
women's fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,Kota Bekasi,15000,4.9,18000,2924,5,packing rapi. proses pengiriman cepat.,1,happy
women's fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,Kota Bekasi,15000,4.9,18000,2924,5,bagus strap nya...seller jg krmnya cepat,1,happy
women's fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,Kota Bekasi,15000,4.9,18000,2924,5,Kualitas nya bagus ?? Warna2 nya sesuai dengan yg di etalase ?? Pengiriman cepat banget ???? Thank you??????,1,happy
women's fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,Kota Bekasi,15000,4.9,18000,2924,5,Pembelian yg kesekian kali disini ????,1,happy
women's fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,Kota Bekasi,15000,4.9,18000,2924,4,"bgs, cepat respon dan pengirimanny",1,happy
women's fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,Kota Bekasi,15000,4.9,18000,2924,4,puas banget ????????????????,1,love
women's fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,Kota Bekasi,15000,4.9,18000,2924,4,"Barang sesuai gambar dan deskripsi, namun tali nya kependekan.",1,happy
women's fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,Kota Bekasi,15000,4.9,18000,2924,3,Ternyata kecil hanya cocok buat anak anak kl buat dewasa kepala besar terlalu nyekek tapi warna bagus sesuai pesanan,1,happy
women's fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,Kota Bekasi,15000,4.9,18000,2924,3,ckup bagus..terimakasih,1,happy
women's fashion,Ikat Pinggang Wanita Elastis Fashion Gasper Sabuk Karet - #7,Kota Jakarta Barat,75000,4.9,1746,689,5,"Wah alhamdulillah sampai dengan aman bubble wrap tebal banget. Suka sama modelnya kelihatan mevvah banget. Juara seller,.",1,happy
women's fashion,Ikat Pinggang Wanita Elastis Fashion Gasper Sabuk Karet - #8,Kota Jakarta Barat,75000,4.9,1746,689,5,"bagus bngt,cmn klau bisa dpercepat pengirimannya ya kak lain kali",1,love
women's fashion,Ikat Pinggang Wanita Elastis Fashion Gasper Sabuk Karet - #9,Kota Jakarta Barat,75000,4.9,1746,689,4,"Alhamdulillah sudah sampai sabuknya, keren cepet nyampenya pada hal baru kemaren sore pesannya .",1,happy
women's fashion,Ikat Pinggang Wanita Elastis Fashion Gasper Sabuk Karet - #10,Kota Jakarta Barat,75000,4.9,1746,689,3,barang sudah sampai sesui dengan pesana,1,happy
women's fashion,"Nathalie Kaos Dalam Tanktop Wanita Camisol 1 PCS Color NTA 428 - Hitam, L",Kota Jakarta Barat,34900,4.9,5575,2245,5,barangnya sesuai dgn yg ditawarkan bagus,1,happy
women's fashion,"Nathalie Kaos Dalam Tanktop Wanita Camisol 1 PCS Color NTA 428 - Hitam, L",Kota Jakarta Barat,34900,4.9,5575,2245,5,Enak dipakai ?. Jahitannya rapi.,1,happy
women's fashion,"Nathalie Kaos Dalam Tanktop Wanita Camisol 1 PCS Color NTA 428 - Hitam, L",Kota Jakarta Barat,34900,4.9,5575,2245,4,Bahannya adem. Jahitannya rapi. Tidak menerawang. Enak dipakai ?.,1,happy
women's fashion,"Nathalie Kaos Dalam Tanktop Wanita Camisol 1 PCS Color NTA 428 - Hitam, L",Kota Jakarta Barat,34900,4.9,5575,2245,3,"bahan bagus , hanya di bagian jahitan mudah lepas",1,happy
women's fashion,Daster Polos Ruffle / Daster remple Rayon - Mint,Kota Bekasi,35000,4.9,6458,1864,5,Ukuran sesuai. Ringan dipakai. Warnanya bagus ??.,1,happy
women's fashion,Daster Polos Ruffle / Daster remple Rayon - Mint,Kota Bekasi,35000,4.9,6458,1864,5,"ini sudah ke berapa kalinya beli daster disini dan selalu puas , thanks yaa..",1,love
